image_path,label
bad_images\bad_26_1_4_20161221193703783.jpg.chip.jpg,Bad
good_images\26_1_4_20161221193707668.jpg.chip.jpg,Good
bad_images\bad_26_1_4_20161221193707668.jpg.chip.jpg,Bad
good_images\26_1_4_20161221200012536.jpg.chip.jpg,Good
bad_images\bad_26_1_4_20161221200012536.jpg.chip.jpg,Bad
good_images\26_1_4_20170103213051380.jpg.chip.jpg,Good
bad_images\bad_26_1_4_20170103213051380.jpg.chip.jpg,Bad
good_images\26_1_4_20170103213122476.jpg.chip.jpg,Good
bad_images\bad_26_1_4_20170103213122476.jpg.chip.jpg,Bad
good_images\26_1_4_20170103214211386.jpg.chip.jpg,Good
bad_images\bad_26_1_4_20170103214211386.jpg.chip.jpg,Bad
good_images\26_1_4_20170103224710662.jpg.chip.jpg,Good
bad_images\bad_26_1_4_20170103224710662.jpg.chip.jpg,Bad
good_images\26_1_4_20170103224755416.jpg.chip.jpg,Good
bad_images\bad_26_1_4_20170103224755416.jpg.chip.jpg,Bad
good_images\26_1_4_20170103224820592.jpg.chip.jpg,Good
bad_images\bad_26_1_4_20170103224820592.jpg.chip.jpg,Bad
good_images\26_1_4_20170103225002166.jpg.chip.jpg,Good
bad_images\bad_26_1_4_20170103225002166.jpg.chip.jpg,Bad
good_images\26_1_4_20170103225054720.jpg.chip.jpg,Good
bad_images\bad_26_1_4_20170103225054720.jpg.chip.jpg,Bad
good_images\26_1_4_20170103225117416.jpg.chip.jpg,Good
bad_images\bad_26_1_4_20170103225117416.jpg.chip.jpg,Bad
good_images\26_1_4_20170103225125224.jpg.chip.jpg,Good
bad_images\bad_26_1_4_20170103225125224.jpg.chip.jpg,Bad
good_images\26_1_4_20170103225129568.jpg.chip.jpg,Good
bad_images\bad_26_1_4_20170103225129568.jpg.chip.jpg,Bad
good_images\26_1_4_20170103225204177.jpg.chip.jpg,Good
bad_images\bad_26_1_4_20170103225204177.jpg.chip.jpg,Bad
good_images\26_1_4_20170103225817689.jpg.chip.jpg,Good
bad_images\bad_26_1_4_20170103225817689.jpg.chip.jpg,Bad
good_images\26_1_4_20170103225928346.jpg.chip.jpg,Good
bad_images\bad_26_1_4_20170103225928346.jpg.chip.jpg,Bad
good_images\26_1_4_20170103230004440.jpg.chip.jpg,Good
bad_images\bad_26_1_4_20170103230004440.jpg.chip.jpg,Bad
good_images\26_1_4_20170103230455729.jpg.chip.jpg,Good
bad_images\bad_26_1_4_20170103230455729.jpg.chip.jpg,Bad
good_images\26_1_4_20170103230503161.jpg.chip.jpg,Good
bad_images\bad_26_1_4_20170103230503161.jpg.chip.jpg,Bad
good_images\26_1_4_20170103234115237.jpg.chip.jpg,Good
bad_images\bad_26_1_4_20170103234115237.jpg.chip.jpg,Bad
good_images\26_1_4_20170103235605244.jpg.chip.jpg,Good
bad_images\bad_26_1_4_20170103235605244.jpg.chip.jpg,Bad
good_images\26_1_4_20170103235712113.jpg.chip.jpg,Good
bad_images\bad_26_1_4_20170103235712113.jpg.chip.jpg,Bad
good_images\26_1_4_20170105164223948.jpg.chip.jpg,Good
bad_images\bad_26_1_4_20170105164223948.jpg.chip.jpg,Bad
good_images\26_1_4_20170109002629914.jpg.chip.jpg,Good
bad_images\bad_26_1_4_20170109002629914.jpg.chip.jpg,Bad
good_images\27_0_0_20170102233409115.jpg.chip.jpg,Good
bad_images\bad_27_0_0_20170102233409115.jpg.chip.jpg,Bad
good_images\27_0_0_20170102233441859.jpg.chip.jpg,Good
bad_images\bad_27_0_0_20170102233441859.jpg.chip.jpg,Bad
good_images\27_0_0_20170102233549947.jpg.chip.jpg,Good
bad_images\bad_27_0_0_20170102233549947.jpg.chip.jpg,Bad
good_images\27_0_0_20170103181014215.jpg.chip.jpg,Good
bad_images\bad_27_0_0_20170103181014215.jpg.chip.jpg,Bad
good_images\27_0_0_20170103182122389.jpg.chip.jpg,Good
bad_images\bad_27_0_0_20170103182122389.jpg.chip.jpg,Bad
good_images\27_0_0_20170103182440137.jpg.chip.jpg,Good
bad_images\bad_27_0_0_20170103182440137.jpg.chip.jpg,Bad
good_images\27_0_0_20170104170103608.jpg.chip.jpg,Good
bad_images\bad_27_0_0_20170104170103608.jpg.chip.jpg,Bad
good_images\27_0_0_20170104171511929.jpg.chip.jpg,Good
bad_images\bad_27_0_0_20170104171511929.jpg.chip.jpg,Bad
good_images\27_0_0_20170104172424772.jpg.chip.jpg,Good
bad_images\bad_27_0_0_20170104172424772.jpg.chip.jpg,Bad
good_images\27_0_0_20170104193647416.jpg.chip.jpg,Good
bad_images\bad_27_0_0_20170104193647416.jpg.chip.jpg,Bad
good_images\27_0_0_20170104194530608.jpg.chip.jpg,Good
bad_images\bad_27_0_0_20170104194530608.jpg.chip.jpg,Bad
good_images\27_0_0_20170104201504434.jpg.chip.jpg,Good
bad_images\bad_27_0_0_20170104201504434.jpg.chip.jpg,Bad
good_images\27_0_0_20170104231544105.jpg.chip.jpg,Good
bad_images\bad_27_0_0_20170104231544105.jpg.chip.jpg,Bad
good_images\27_0_0_20170105164547923.jpg.chip.jpg,Good
bad_images\bad_27_0_0_20170105164547923.jpg.chip.jpg,Bad
good_images\27_0_0_20170105164657988.jpg.chip.jpg,Good
bad_images\bad_27_0_0_20170105164657988.jpg.chip.jpg,Bad
good_images\27_0_0_20170105175510406.jpg.chip.jpg,Good
bad_images\bad_27_0_0_20170105175510406.jpg.chip.jpg,Bad
good_images\27_0_1_20170102233552626.jpg.chip.jpg,Good
bad_images\bad_27_0_1_20170102233552626.jpg.chip.jpg,Bad
good_images\27_0_1_20170104181441861.jpg.chip.jpg,Good
bad_images\bad_27_0_1_20170104181441861.jpg.chip.jpg,Bad
good_images\27_0_1_20170105164603540.jpg.chip.jpg,Good
bad_images\bad_27_0_1_20170105164603540.jpg.chip.jpg,Bad
good_images\27_0_2_20161219192534211.jpg.chip.jpg,Good
bad_images\bad_27_0_2_20161219192534211.jpg.chip.jpg,Bad
good_images\27_0_2_20161219194038690.jpg.chip.jpg,Good
bad_images\bad_27_0_2_20161219194038690.jpg.chip.jpg,Bad
good_images\27_0_2_20170104011250152.jpg.chip.jpg,Good
bad_images\bad_27_0_2_20170104011250152.jpg.chip.jpg,Bad
good_images\27_0_2_20170104192852607.jpg.chip.jpg,Good
bad_images\bad_27_0_2_20170104192852607.jpg.chip.jpg,Bad
good_images\27_0_2_20170105161443219.jpg.chip.jpg,Good
bad_images\bad_27_0_2_20170105161443219.jpg.chip.jpg,Bad
good_images\27_0_2_20170105163325547.jpg.chip.jpg,Good
bad_images\bad_27_0_2_20170105163325547.jpg.chip.jpg,Bad
good_images\27_0_3_20161220221833874.jpg.chip.jpg,Good
bad_images\bad_27_0_3_20161220221833874.jpg.chip.jpg,Bad
good_images\27_0_3_20170104200540418.jpg.chip.jpg,Good
bad_images\bad_27_0_3_20170104200540418.jpg.chip.jpg,Bad
good_images\27_0_3_20170104214210099.jpg.chip.jpg,Good
bad_images\bad_27_0_3_20170104214210099.jpg.chip.jpg,Bad
good_images\27_0_3_20170104214439206.jpg.chip.jpg,Good
bad_images\bad_27_0_3_20170104214439206.jpg.chip.jpg,Bad
good_images\27_0_3_20170104214555317.jpg.chip.jpg,Good
bad_images\bad_27_0_3_20170104214555317.jpg.chip.jpg,Bad
good_images\27_0_3_20170104220227054.jpg.chip.jpg,Good
bad_images\bad_27_0_3_20170104220227054.jpg.chip.jpg,Bad
good_images\27_0_3_20170104225852088.jpg.chip.jpg,Good
bad_images\bad_27_0_3_20170104225852088.jpg.chip.jpg,Bad
good_images\27_0_3_20170104230153993.jpg.chip.jpg,Good
bad_images\bad_27_0_3_20170104230153993.jpg.chip.jpg,Bad
good_images\27_0_3_20170104230231577.jpg.chip.jpg,Good
bad_images\bad_27_0_3_20170104230231577.jpg.chip.jpg,Bad
good_images\27_0_3_20170104230432785.jpg.chip.jpg,Good
bad_images\bad_27_0_3_20170104230432785.jpg.chip.jpg,Bad
good_images\27_0_3_20170104230550273.jpg.chip.jpg,Good
bad_images\bad_27_0_3_20170104230550273.jpg.chip.jpg,Bad
good_images\27_0_4_20161219194059843.jpg.chip.jpg,Good
bad_images\bad_27_0_4_20161219194059843.jpg.chip.jpg,Bad
good_images\27_0_4_20170103234827428.jpg.chip.jpg,Good
bad_images\bad_27_0_4_20170103234827428.jpg.chip.jpg,Bad
good_images\27_0_4_20170103235026964.jpg.chip.jpg,Good
bad_images\bad_27_0_4_20170103235026964.jpg.chip.jpg,Bad
good_images\27_0_4_20170103235409988.jpg.chip.jpg,Good
bad_images\bad_27_0_4_20170103235409988.jpg.chip.jpg,Bad
good_images\27_0_4_20170103235752276.jpg.chip.jpg,Good
bad_images\bad_27_0_4_20170103235752276.jpg.chip.jpg,Bad
good_images\27_0_4_20170103235757172.jpg.chip.jpg,Good
bad_images\bad_27_0_4_20170103235757172.jpg.chip.jpg,Bad
good_images\27_0_4_20170103235800445.jpg.chip.jpg,Good
bad_images\bad_27_0_4_20170103235800445.jpg.chip.jpg,Bad
good_images\27_0_4_20170104002159117.jpg.chip.jpg,Good
bad_images\bad_27_0_4_20170104002159117.jpg.chip.jpg,Bad
good_images\27_0_4_20170104011307960.jpg.chip.jpg,Good
bad_images\bad_27_0_4_20170104011307960.jpg.chip.jpg,Bad
good_images\27_0_4_20170104194349352.jpg.chip.jpg,Good
bad_images\bad_27_0_4_20170104194349352.jpg.chip.jpg,Bad
good_images\27_0_4_20170105163841596.jpg.chip.jpg,Good
bad_images\bad_27_0_4_20170105163841596.jpg.chip.jpg,Bad
good_images\27_1_0_20170103163215342.jpg.chip.jpg,Good
bad_images\bad_27_1_0_20170103163215342.jpg.chip.jpg,Bad
good_images\27_1_0_20170103175534240.jpg.chip.jpg,Good
bad_images\bad_27_1_0_20170103175534240.jpg.chip.jpg,Bad
good_images\27_1_0_20170103180241879.jpg.chip.jpg,Good
bad_images\bad_27_1_0_20170103180241879.jpg.chip.jpg,Bad
good_images\27_1_0_20170103180510792.jpg.chip.jpg,Good
bad_images\bad_27_1_0_20170103180510792.jpg.chip.jpg,Bad
good_images\27_1_0_20170103180554504.jpg.chip.jpg,Good
bad_images\bad_27_1_0_20170103180554504.jpg.chip.jpg,Bad
good_images\27_1_0_20170103181541352.jpg.chip.jpg,Good
bad_images\bad_27_1_0_20170103181541352.jpg.chip.jpg,Bad
good_images\27_1_0_20170103182159657.jpg.chip.jpg,Good
bad_images\bad_27_1_0_20170103182159657.jpg.chip.jpg,Bad
good_images\27_1_0_20170103182420963.jpg.chip.jpg,Good
bad_images\bad_27_1_0_20170103182420963.jpg.chip.jpg,Bad
good_images\27_1_0_20170103182501706.jpg.chip.jpg,Good
bad_images\bad_27_1_0_20170103182501706.jpg.chip.jpg,Bad
good_images\27_1_0_20170103183523123.jpg.chip.jpg,Good
bad_images\bad_27_1_0_20170103183523123.jpg.chip.jpg,Bad
good_images\27_1_0_20170103183711648.jpg.chip.jpg,Good
bad_images\bad_27_1_0_20170103183711648.jpg.chip.jpg,Bad
good_images\27_1_0_20170103210530706.jpg.chip.jpg,Good
bad_images\bad_27_1_0_20170103210530706.jpg.chip.jpg,Bad
good_images\27_1_0_20170103223625383.jpg.chip.jpg,Good
bad_images\bad_27_1_0_20170103223625383.jpg.chip.jpg,Bad
good_images\27_1_0_20170103230354912.jpg.chip.jpg,Good
bad_images\bad_27_1_0_20170103230354912.jpg.chip.jpg,Bad
good_images\27_1_0_20170104021653885.jpg.chip.jpg,Good
bad_images\bad_27_1_0_20170104021653885.jpg.chip.jpg,Bad
good_images\27_1_0_20170104234600194.jpg.chip.jpg,Good
bad_images\bad_27_1_0_20170104234600194.jpg.chip.jpg,Bad
good_images\27_1_0_20170105000743720.jpg.chip.jpg,Good
bad_images\bad_27_1_0_20170105000743720.jpg.chip.jpg,Bad
good_images\27_1_0_20170105162221371.jpg.chip.jpg,Good
bad_images\bad_27_1_0_20170105162221371.jpg.chip.jpg,Bad
good_images\27_1_0_20170105183347327.jpg.chip.jpg,Good
bad_images\bad_27_1_0_20170105183347327.jpg.chip.jpg,Bad
good_images\27_1_0_20170105183939496.jpg.chip.jpg,Good
bad_images\bad_27_1_0_20170105183939496.jpg.chip.jpg,Bad
good_images\27_1_0_20170109002819172.jpg.chip.jpg,Good
bad_images\bad_27_1_0_20170109002819172.jpg.chip.jpg,Bad
good_images\27_1_0_20170109013152498.jpg.chip.jpg,Good
bad_images\bad_27_1_0_20170109013152498.jpg.chip.jpg,Bad
good_images\27_1_0_20170109132133665.jpg.chip.jpg,Good
bad_images\bad_27_1_0_20170109132133665.jpg.chip.jpg,Bad
good_images\27_1_0_20170109132420616.jpg.chip.jpg,Good
bad_images\bad_27_1_0_20170109132420616.jpg.chip.jpg,Bad
good_images\27_1_0_20170111182452802.jpg.chip.jpg,Good
bad_images\bad_27_1_0_20170111182452802.jpg.chip.jpg,Bad
good_images\27_1_1_20170103182202481.jpg.chip.jpg,Good
bad_images\bad_27_1_1_20170103182202481.jpg.chip.jpg,Bad
good_images\27_1_1_20170109131744869.jpg.chip.jpg,Good
bad_images\bad_27_1_1_20170109131744869.jpg.chip.jpg,Bad
good_images\27_1_1_20170109212658510.jpg.chip.jpg,Good
bad_images\bad_27_1_1_20170109212658510.jpg.chip.jpg,Bad
good_images\27_1_2_20161219192627707.jpg.chip.jpg,Good
bad_images\bad_27_1_2_20161219192627707.jpg.chip.jpg,Bad
good_images\27_1_2_20161219195834107.jpg.chip.jpg,Good
bad_images\bad_27_1_2_20161219195834107.jpg.chip.jpg,Bad
good_images\27_1_2_20161219204245668.jpg.chip.jpg,Good
bad_images\bad_27_1_2_20161219204245668.jpg.chip.jpg,Bad
good_images\27_1_2_20161219212633638.jpg.chip.jpg,Good
bad_images\bad_27_1_2_20161219212633638.jpg.chip.jpg,Bad
good_images\27_1_2_20170104020523491.jpg.chip.jpg,Good
bad_images\bad_27_1_2_20170104020523491.jpg.chip.jpg,Bad
good_images\27_1_2_20170104020617357.jpg.chip.jpg,Good
bad_images\bad_27_1_2_20170104020617357.jpg.chip.jpg,Bad
good_images\27_1_2_20170104020735627.jpg.chip.jpg,Good
bad_images\bad_27_1_2_20170104020735627.jpg.chip.jpg,Bad
good_images\27_1_2_20170104020913116.jpg.chip.jpg,Good
bad_images\bad_27_1_2_20170104020913116.jpg.chip.jpg,Bad
good_images\27_1_2_20170104021101637.jpg.chip.jpg,Good
bad_images\bad_27_1_2_20170104021101637.jpg.chip.jpg,Bad
good_images\27_1_2_20170104021418549.jpg.chip.jpg,Good
bad_images\bad_27_1_2_20170104021418549.jpg.chip.jpg,Bad
good_images\27_1_2_20170104021735596.jpg.chip.jpg,Good
bad_images\bad_27_1_2_20170104021735596.jpg.chip.jpg,Bad
good_images\27_1_2_20170104022251917.jpg.chip.jpg,Good
bad_images\bad_27_1_2_20170104022251917.jpg.chip.jpg,Bad
good_images\27_1_2_20170105161505810.jpg.chip.jpg,Good
bad_images\bad_27_1_2_20170105161505810.jpg.chip.jpg,Bad
good_images\27_1_2_20170109132133665.jpg.chip.jpg,Good
bad_images\bad_27_1_2_20170109132133665.jpg.chip.jpg,Bad
good_images\27_1_3_20170104220643526.jpg.chip.jpg,Good
bad_images\bad_27_1_3_20170104220643526.jpg.chip.jpg,Bad
good_images\27_1_3_20170104222326719.jpg.chip.jpg,Good
bad_images\bad_27_1_3_20170104222326719.jpg.chip.jpg,Bad
good_images\27_1_3_20170104223000127.jpg.chip.jpg,Good
bad_images\bad_27_1_3_20170104223000127.jpg.chip.jpg,Bad
good_images\27_1_3_20170104223119591.jpg.chip.jpg,Good
bad_images\bad_27_1_3_20170104223119591.jpg.chip.jpg,Bad
good_images\27_1_3_20170104223208693.jpg.chip.jpg,Good
bad_images\bad_27_1_3_20170104223208693.jpg.chip.jpg,Bad
good_images\27_1_3_20170104223211159.jpg.chip.jpg,Good
bad_images\bad_27_1_3_20170104223211159.jpg.chip.jpg,Bad
good_images\27_1_3_20170104223343215.jpg.chip.jpg,Good
bad_images\bad_27_1_3_20170104223343215.jpg.chip.jpg,Bad
good_images\27_1_3_20170104223400455.jpg.chip.jpg,Good
bad_images\bad_27_1_3_20170104223400455.jpg.chip.jpg,Bad
good_images\27_1_3_20170104223405095.jpg.chip.jpg,Good
bad_images\bad_27_1_3_20170104223405095.jpg.chip.jpg,Bad
good_images\27_1_3_20170104223444183.jpg.chip.jpg,Good
bad_images\bad_27_1_3_20170104223444183.jpg.chip.jpg,Bad
good_images\27_1_3_20170104223505487.jpg.chip.jpg,Good
bad_images\bad_27_1_3_20170104223505487.jpg.chip.jpg,Bad
good_images\27_1_3_20170104231417083.jpg.chip.jpg,Good
bad_images\bad_27_1_3_20170104231417083.jpg.chip.jpg,Bad
good_images\27_1_3_20170104231549626.jpg.chip.jpg,Good
bad_images\bad_27_1_3_20170104231549626.jpg.chip.jpg,Bad
good_images\27_1_3_20170104231620409.jpg.chip.jpg,Good
bad_images\bad_27_1_3_20170104231620409.jpg.chip.jpg,Bad
good_images\27_1_3_20170104231704778.jpg.chip.jpg,Good
bad_images\bad_27_1_3_20170104231704778.jpg.chip.jpg,Bad
good_images\27_1_3_20170104231741609.jpg.chip.jpg,Good
bad_images\bad_27_1_3_20170104231741609.jpg.chip.jpg,Bad
good_images\27_1_3_20170104232645690.jpg.chip.jpg,Good
bad_images\bad_27_1_3_20170104232645690.jpg.chip.jpg,Bad
good_images\27_1_3_20170104232647592.jpg.chip.jpg,Good
bad_images\bad_27_1_3_20170104232647592.jpg.chip.jpg,Bad
good_images\27_1_3_20170104232751618.jpg.chip.jpg,Good
bad_images\bad_27_1_3_20170104232751618.jpg.chip.jpg,Bad
good_images\27_1_3_20170104235412059.jpg.chip.jpg,Good
bad_images\bad_27_1_3_20170104235412059.jpg.chip.jpg,Bad
good_images\27_1_3_20170104235750836.jpg.chip.jpg,Good
bad_images\bad_27_1_3_20170104235750836.jpg.chip.jpg,Bad
good_images\27_1_3_20170108224926503.jpg.chip.jpg,Good
bad_images\bad_27_1_3_20170108224926503.jpg.chip.jpg,Bad
good_images\27_1_3_20170109132029072.jpg.chip.jpg,Good
bad_images\bad_27_1_3_20170109132029072.jpg.chip.jpg,Bad
good_images\27_1_3_20170109132133665.jpg.chip.jpg,Good
bad_images\bad_27_1_3_20170109132133665.jpg.chip.jpg,Bad
good_images\27_1_4_20170103175504767.jpg.chip.jpg,Good
bad_images\bad_27_1_4_20170103175504767.jpg.chip.jpg,Bad
good_images\27_1_4_20170103181806561.jpg.chip.jpg,Good
bad_images\bad_27_1_4_20170103181806561.jpg.chip.jpg,Bad
good_images\27_1_4_20170103182145377.jpg.chip.jpg,Good
bad_images\bad_27_1_4_20170103182145377.jpg.chip.jpg,Bad
good_images\27_1_4_20170103183838762.jpg.chip.jpg,Good
bad_images\bad_27_1_4_20170103183838762.jpg.chip.jpg,Bad
good_images\27_1_4_20170103210539730.jpg.chip.jpg,Good
bad_images\bad_27_1_4_20170103210539730.jpg.chip.jpg,Bad
good_images\27_1_4_20170103223631359.jpg.chip.jpg,Good
bad_images\bad_27_1_4_20170103223631359.jpg.chip.jpg,Bad
good_images\27_1_4_20170103225912217.jpg.chip.jpg,Good
bad_images\bad_27_1_4_20170103225912217.jpg.chip.jpg,Bad
good_images\27_1_4_20170103230157624.jpg.chip.jpg,Good
bad_images\bad_27_1_4_20170103230157624.jpg.chip.jpg,Bad
good_images\27_1_4_20170103230450385.jpg.chip.jpg,Good
bad_images\bad_27_1_4_20170103230450385.jpg.chip.jpg,Bad
good_images\27_1_4_20170103230557794.jpg.chip.jpg,Good
bad_images\bad_27_1_4_20170103230557794.jpg.chip.jpg,Bad
good_images\27_1_4_20170103234931350.jpg.chip.jpg,Good
bad_images\bad_27_1_4_20170103234931350.jpg.chip.jpg,Bad
good_images\27_1_4_20170103235051403.jpg.chip.jpg,Good
bad_images\bad_27_1_4_20170103235051403.jpg.chip.jpg,Bad
good_images\27_1_4_20170104165220264.jpg.chip.jpg,Good
bad_images\bad_27_1_4_20170104165220264.jpg.chip.jpg,Bad
good_images\28_0_0_20170102233520314.jpg.chip.jpg,Good
bad_images\bad_28_0_0_20170102233520314.jpg.chip.jpg,Bad
good_images\28_0_0_20170103181320400.jpg.chip.jpg,Good
bad_images\bad_28_0_0_20170103181320400.jpg.chip.jpg,Bad
good_images\28_0_0_20170103225936561.jpg.chip.jpg,Good
bad_images\bad_28_0_0_20170103225936561.jpg.chip.jpg,Bad
good_images\28_0_0_20170104022908893.jpg.chip.jpg,Good
bad_images\bad_28_0_0_20170104022908893.jpg.chip.jpg,Bad
good_images\28_0_0_20170104202019890.jpg.chip.jpg,Good
bad_images\bad_28_0_0_20170104202019890.jpg.chip.jpg,Bad
good_images\28_0_0_20170105161713835.jpg.chip.jpg,Good
bad_images\bad_28_0_0_20170105161713835.jpg.chip.jpg,Bad
good_images\28_0_0_20170105162351171.jpg.chip.jpg,Good
bad_images\bad_28_0_0_20170105162351171.jpg.chip.jpg,Bad
good_images\28_0_0_20170105162616443.jpg.chip.jpg,Good
bad_images\bad_28_0_0_20170105162616443.jpg.chip.jpg,Bad
good_images\28_0_0_20170105164834828.jpg.chip.jpg,Good
bad_images\bad_28_0_0_20170105164834828.jpg.chip.jpg,Bad
good_images\28_0_0_20170105164855636.jpg.chip.jpg,Good
bad_images\bad_28_0_0_20170105164855636.jpg.chip.jpg,Bad
good_images\28_0_0_20170105164905292.jpg.chip.jpg,Good
bad_images\bad_28_0_0_20170105164905292.jpg.chip.jpg,Bad
good_images\28_0_0_20170108225116577.jpg.chip.jpg,Good
bad_images\bad_28_0_0_20170108225116577.jpg.chip.jpg,Bad
good_images\28_0_0_20170109141837163.jpg.chip.jpg,Good
bad_images\bad_28_0_0_20170109141837163.jpg.chip.jpg,Bad
good_images\28_0_1_20170103225933161.jpg.chip.jpg,Good
bad_images\bad_28_0_1_20170103225933161.jpg.chip.jpg,Bad
good_images\28_0_1_20170104202028882.jpg.chip.jpg,Good
bad_images\bad_28_0_1_20170104202028882.jpg.chip.jpg,Bad
good_images\28_0_1_20170109012501213.jpg.chip.jpg,Good
bad_images\bad_28_0_1_20170109012501213.jpg.chip.jpg,Bad
good_images\28_0_2_20161219192654931.jpg.chip.jpg,Good
bad_images\bad_28_0_2_20161219192654931.jpg.chip.jpg,Bad
good_images\28_0_2_20170104021218340.jpg.chip.jpg,Good
bad_images\bad_28_0_2_20170104021218340.jpg.chip.jpg,Bad
good_images\28_0_2_20170104022635829.jpg.chip.jpg,Good
bad_images\bad_28_0_2_20170104022635829.jpg.chip.jpg,Bad
good_images\28_0_2_20170107212142294.jpg.chip.jpg,Good
bad_images\bad_28_0_2_20170107212142294.jpg.chip.jpg,Bad
good_images\28_0_3_20170104194548120.jpg.chip.jpg,Good
bad_images\bad_28_0_3_20170104194548120.jpg.chip.jpg,Bad
good_images\28_0_3_20170104214636285.jpg.chip.jpg,Good
bad_images\bad_28_0_3_20170104214636285.jpg.chip.jpg,Bad
good_images\28_0_3_20170104214745317.jpg.chip.jpg,Good
bad_images\bad_28_0_3_20170104214745317.jpg.chip.jpg,Bad
good_images\28_0_3_20170104215616229.jpg.chip.jpg,Good
bad_images\bad_28_0_3_20170104215616229.jpg.chip.jpg,Bad
good_images\28_0_3_20170104215712759.jpg.chip.jpg,Good
bad_images\bad_28_0_3_20170104215712759.jpg.chip.jpg,Bad
good_images\28_0_3_20170104220237582.jpg.chip.jpg,Good
bad_images\bad_28_0_3_20170104220237582.jpg.chip.jpg,Bad
good_images\28_0_3_20170104220242582.jpg.chip.jpg,Good
bad_images\bad_28_0_3_20170104220242582.jpg.chip.jpg,Bad
good_images\28_0_3_20170104220258078.jpg.chip.jpg,Good
bad_images\bad_28_0_3_20170104220258078.jpg.chip.jpg,Bad
good_images\28_0_3_20170104220743173.jpg.chip.jpg,Good
bad_images\bad_28_0_3_20170104220743173.jpg.chip.jpg,Bad
good_images\28_0_3_20170104230628769.jpg.chip.jpg,Good
bad_images\bad_28_0_3_20170104230628769.jpg.chip.jpg,Bad
good_images\28_0_3_20170104232323178.jpg.chip.jpg,Good
bad_images\bad_28_0_3_20170104232323178.jpg.chip.jpg,Bad
good_images\28_0_3_20170104232432992.jpg.chip.jpg,Good
bad_images\bad_28_0_3_20170104232432992.jpg.chip.jpg,Bad
good_images\28_0_3_20170105175516710.jpg.chip.jpg,Good
bad_images\bad_28_0_3_20170105175516710.jpg.chip.jpg,Bad
good_images\28_0_3_20170109002910810.jpg.chip.jpg,Good
bad_images\bad_28_0_3_20170109002910810.jpg.chip.jpg,Bad
good_images\28_0_4_20170103184156947.jpg.chip.jpg,Good
bad_images\bad_28_0_4_20170103184156947.jpg.chip.jpg,Bad
good_images\28_0_4_20170103213024052.jpg.chip.jpg,Good
bad_images\bad_28_0_4_20170103213024052.jpg.chip.jpg,Bad
good_images\28_0_4_20170103235229669.jpg.chip.jpg,Good
bad_images\bad_28_0_4_20170103235229669.jpg.chip.jpg,Bad
good_images\28_0_4_20170103235312020.jpg.chip.jpg,Good
bad_images\bad_28_0_4_20170103235312020.jpg.chip.jpg,Bad
good_images\28_0_4_20170103235541444.jpg.chip.jpg,Good
bad_images\bad_28_0_4_20170103235541444.jpg.chip.jpg,Bad
good_images\28_0_4_20170103235814852.jpg.chip.jpg,Good
bad_images\bad_28_0_4_20170103235814852.jpg.chip.jpg,Bad
good_images\28_0_4_20170103235818508.jpg.chip.jpg,Good
bad_images\bad_28_0_4_20170103235818508.jpg.chip.jpg,Bad
good_images\28_0_4_20170103235827230.jpg.chip.jpg,Good
bad_images\bad_28_0_4_20170103235827230.jpg.chip.jpg,Bad
good_images\28_0_4_20170104201846426.jpg.chip.jpg,Good
bad_images\bad_28_0_4_20170104201846426.jpg.chip.jpg,Bad
good_images\28_0_4_20170105162459467.jpg.chip.jpg,Good
bad_images\bad_28_0_4_20170105162459467.jpg.chip.jpg,Bad
good_images\28_0_4_20170105163451675.jpg.chip.jpg,Good
bad_images\bad_28_0_4_20170105163451675.jpg.chip.jpg,Bad
good_images\28_0_4_20170105163707258.jpg.chip.jpg,Good
bad_images\bad_28_0_4_20170105163707258.jpg.chip.jpg,Bad
good_images\28_0_4_20170105183852672.jpg.chip.jpg,Good
bad_images\bad_28_0_4_20170105183852672.jpg.chip.jpg,Bad
good_images\28_0_4_20170109002923202.jpg.chip.jpg,Good
bad_images\bad_28_0_4_20170109002923202.jpg.chip.jpg,Bad
good_images\28_0_4_20170109002937845.jpg.chip.jpg,Good
bad_images\bad_28_0_4_20170109002937845.jpg.chip.jpg,Bad
good_images\28_0_4_20170109140345949.jpg.chip.jpg,Good
bad_images\bad_28_0_4_20170109140345949.jpg.chip.jpg,Bad
good_images\28_1_0_20170103180500095.jpg.chip.jpg,Good
bad_images\bad_28_1_0_20170103180500095.jpg.chip.jpg,Bad
good_images\28_1_0_20170103180926608.jpg.chip.jpg,Good
bad_images\bad_28_1_0_20170103180926608.jpg.chip.jpg,Bad
good_images\28_1_0_20170103181241664.jpg.chip.jpg,Good
bad_images\bad_28_1_0_20170103181241664.jpg.chip.jpg,Bad
good_images\28_1_0_20170103181535329.jpg.chip.jpg,Good
bad_images\bad_28_1_0_20170103181535329.jpg.chip.jpg,Bad
good_images\28_1_0_20170103181722585.jpg.chip.jpg,Good
bad_images\bad_28_1_0_20170103181722585.jpg.chip.jpg,Bad
good_images\28_1_0_20170103182217768.jpg.chip.jpg,Good
bad_images\bad_28_1_0_20170103182217768.jpg.chip.jpg,Bad
good_images\28_1_0_20170103182242233.jpg.chip.jpg,Good
bad_images\bad_28_1_0_20170103182242233.jpg.chip.jpg,Bad
good_images\28_1_0_20170103182305562.jpg.chip.jpg,Good
bad_images\bad_28_1_0_20170103182305562.jpg.chip.jpg,Bad
